FlightID,TimeDeparture,LengthOfFlight,Airline,DayOfWeek,IsDelayed,TicketPrice
1485,1169,181,DL,5,0,134
1485,1170,181,DL,7,0,130
1486,400,131,DL,5,0,132
1487,1315,172,DL,7,0,132
1487,1315,172,DL,4,1,132
1487,1320,176,DL,4,1,130
1489,970,75,DL,4,0,133
1490,400,110,DL,6,0,132
1491,741,139,FL,6,0,132
1491,751,139,FL,4,0,134
1491,1068,165,DL,6,1,133
1492,475,187,DL,6,0,130
1492,740,125,FL,5,0,131
1492,780,170,DL,7,1,134
1492,780,170,DL,7,1,130
1493,562,121,DL,7,0,134
1494,385,79,DL,4,0,133
1494,385,79,DL,3,0,134
1495,577,127,DL,2,0,133
1495,577,127,DL,3,0,130
1495,580,124,DL,7,0,133
1495,791,158,FL,3,0,133
1496,550,121,DL,4,0,134
1496,550,121,DL,6,0,131
1497,695,171,DL,2,0,134
1497,695,171,DL,7,0,131
1497,740,213,DL,5,0,134
1498,420,174,DL,2,0,131
1499,485,196,DL,6,0,130
1500,485,115,DL,4,0,131
1501,435,190,DL,7,0,133
1502,830,226,DL,6,0,134
1502,837,237,DL,2,0,130
1503,510,93,DL,2,0,131
1504,360,118,DL,4,0,131
1504,360,118,DL,5,0,132
1504,575,183,DL,6,0,131
1505,730,160,DL,3,1,130
1505,735,160,DL,2,1,130
1506,345,270,DL,1,0,132
1507,730,252,DL,6,0,133
1507,730,256,DL,6,0,130
1509,555,125,DL,2,0,133
1510,685,170,DL,4,0,133
1512,885,131,DL,4,0,131
1513,1080,125,DL,3,0,131
1514,800,75,DL,1,0,133
1515,890,101,DL,6,1,132
1516,375,170,DL,3,0,130
1516,375,170,DL,7,0,132
1517,500,213,DL,7,0,130
1517,500,213,DL,6,0,132
1518,330,84,DL,3,0,134
1518,330,86,DL,4,0,132
1520,365,106,DL,6,0,131
1521,1040,158,DL,3,1,132
1521,1045,162,DL,7,1,130
1522,1180,116,DL,1,1,130
1522,1180,118,DL,6,0,132
1523,986,144,DL,4,1,133
1523,986,144,DL,6,1,132
1523,988,140,DL,2,0,130
1523,988,140,DL,3,1,130
1523,988,140,DL,6,0,132
1524,480,135,DL,1,0,130
1524,480,135,DL,2,0,132
1524,730,109,DL,4,1,134
1524,735,107,DL,5,0,130
1524,735,107,DL,4,0,131
1525,1220,89,DL,4,0,134
1526,1205,118,DL,7,0,133
1527,1035,114,DL,6,1,130
1529,630,352,DL,3,0,131
1530,885,120,DL,7,1,132
1536,625,96,DL,4,0,132
1539,960,119,DL,4,0,134
1540,1030,155,DL,7,1,131
1540,1040,155,DL,4,1,131
1543,710,92,DL,7,0,134
1545,450,103,DL,7,0,133
1545,450,103,DL,4,0,134
1545,450,103,DL,1,0,131
1547,420,164,DL,2,0,130
1549,668,330,DL,2,0,134
1549,668,330,DL,7,0,131
1550,420,188,DL,6,0,133
1550,420,193,DL,2,0,130
1550,420,188,DL,4,0,131
1550,420,188,DL,2,0,132
1551,634,80,DL,2,0,133
1551,634,80,DL,6,0,132
1552,625,78,DL,4,0,130
1552,830,53,DL,5,0,130
1554,860,261,DL,1,1,133
1554,860,261,DL,5,0,132
1555,500,308,DL,2,0,133
1555,500,308,DL,1,0,130
1558,1300,322,DL,1,1,134
1558,1340,319,DL,3,1,133
1559,885,366,DL,4,1,132
1561,840,147,DL,4,0,134
1562,600,117,DL,4,0,133
1563,1122,176,DL,3,0,132
1564,665,139,DL,1,0,133
1564,665,139,DL,5,0,132
1565,930,132,DL,4,1,131
1565,1035,406,DL,4,1,133
1565,1035,406,DL,1,1,134
1565,1035,406,DL,6,1,130
1566,1030,84,DL,4,1,130
1566,1227,141,DL,1,1,131
1569,738,111,DL,3,0,134
1570,615,90,DL,7,0,133
1570,615,90,DL,2,0,131
1570,619,96,DL,1,0,131
1572,587,93,DL,4,0,133
1573,641,192,DL,1,0,133
1573,641,192,DL,3,0,130
1574,510,84,DL,3,0,130
1575,424,116,DL,4,0,130
1575,425,115,DL,4,0,133
1576,1375,268,DL,1,1,132
1578,910,112,DL,3,1,131
1579,1175,235,DL,3,0,132
1580,365,270,DL,3,0,133
1580,615,109,FL,2,0,132
1581,495,205,DL,7,0,134
1581,704,94,FL,4,0,131
1581,704,94,FL,2,1,132
1582,1305,124,DL,1,1,132
1583,365,141,DL,3,0,134
1583,365,145,DL,7,0,134
1584,820,315,DL,1,0,134
1584,820,315,DL,4,0,134
1584,820,315,DL,2,0,134
1585,900,175,DL,6,0,134
1585,980,177,DL,7,1,134
1585,1055,186,DL,3,0,130
1585,1060,94,FL,6,0,130
1585,1060,94,FL,4,0,131
1586,460,134,DL,2,0,133
1586,460,138,DL,2,0,133
1587,420,94,FL,6,0,131
1587,1140,145,DL,1,1,133
1587,1140,145,DL,5,0,130
1587,1140,145,DL,7,1,132
1588,869,147,FL,6,0,130
1589,445,140,DL,6,0,131
1589,445,140,DL,6,0,132
1589,575,121,DL,4,0,133
1590,815,63,DL,2,0,134
1591,1115,134,DL,3,0,133
1591,1115,134,DL,4,1,134
1592,385,249,DL,2,0,130
1593,825,76,DL,4,1,134
1594,890,135,DL,6,0,134
1594,890,135,DL,3,1,134
1594,890,125,DL,6,1,130
1595,747,82,FL,7,0,131
1595,785,94,DL,4,0,134
1595,787,94,DL,3,1,133
1595,787,94,DL,5,1,130
1595,996,113,DL,1,1,132
1596,1060,125,DL,5,1,132
1597,370,180,DL,6,0,130
1598,540,170,DL,5,0,131
1602,360,220,DL,4,0,133
1602,360,220,DL,7,0,133
1603,1315,286,DL,6,0,134
1603,1315,286,DL,7,0,134
1603,1315,286,DL,5,0,132
1603,1320,286,DL,3,1,130
1603,1320,286,DL,1,1,132
1604,785,108,DL,5,0,130
1605,1080,175,FL,7,1,133
1606,545,270,DL,6,0,133
1606,545,265,DL,7,0,130
1610,485,169,DL,4,0,130
1610,485,173,DL,6,0,132
1611,1130,123,FL,6,0,134
1611,1170,139,DL,7,1,130
1611,1373,75,DL,3,1,130
1611,1373,75,DL,1,1,131
1611,1373,75,DL,4,1,131
1614,750,179,DL,6,1,134
1615,645,284,DL,7,0,132
1615,670,284,DL,5,0,133
1616,450,170,DL,4,0,132
1617,575,212,DL,1,0,133
1617,580,212,DL,7,0,132
1618,450,110,DL,5,0,134
1619,950,300,DL,1,0,131
1619,950,307,DL,6,1,131
1620,1005,164,DL,3,0,134
1620,1259,138,FL,3,0,132
1621,425,155,FL,5,0,134
1623,1108,147,DL,5,0,131
1623,1110,147,DL,6,0,130
1623,1110,147,DL,4,1,132
1624,600,133,FL,5,0,131
1624,1065,112,DL,4,1,130
1624,1065,112,DL,6,1,131
1624,1065,114,DL,6,1,132
1625,360,120,DL,4,0,134
1625,375,129,DL,6,0,131
1626,960,143,FL,1,1,131
1627,500,109,DL,7,0,134
1629,970,367,DL,5,1,133
1631,1040,150,DL,1,1,134
1631,1040,150,DL,2,1,132
1632,1092,227,DL,7,1,133
1632,1100,219,DL,5,0,130
1634,690,158,DL,2,0,133
1634,690,158,DL,6,0,131
1636,1305,91,DL,5,1,130
1636,1310,97,DL,7,0,131
1638,1160,112,DL,7,1,130
1638,1160,116,DL,4,0,130
1638,1160,116,DL,3,1,131
1638,1160,116,DL,3,0,132
1639,840,123,DL,2,0,130
1640,590,135,DL,3,0,134
1642,952,96,DL,6,1,133
1644,1040,75,DL,7,1,130
1645,575,102,DL,5,0,133
1645,588,99,DL,5,0,134
1646,50,212,DL,3,0,134
1646,60,202,DL,6,0,133
1646,60,202,DL,7,0,130
1647,660,159,DL,4,0,134
1648,725,160,DL,2,0,130
1648,725,160,DL,1,0,131
1648,745,157,DL,4,0,131
1649,1305,328,DL,4,1,130
1649,1305,328,DL,4,1,131
1650,558,192,DL,2,0,132
1650,558,192,DL,1,0,132
1650,925,165,DL,5,0,133
1650,925,165,DL,3,0,134
1650,925,165,DL,7,0,131
1651,665,208,DL,4,0,134
1652,540,183,DL,5,0,130
1653,420,225,DL,5,0,131
1655,575,305,DL,5,0,133
1656,895,136,DL,3,1,133
1658,610,190,DL,7,0,134
1658,617,191,DL,2,0,130
1662,736,85,DL,1,0,130
1663,445,302,DL,1,0,134
1663,450,299,DL,5,0,134
1663,450,299,DL,3,0,130
1664,915,139,DL,6,1,133
1664,915,139,DL,2,1,134
1664,915,139,DL,3,1,130
1665,900,92,DL,4,0,134
1666,330,62,DL,5,0,131
1666,746,101,DL,4,0,132
1666,746,101,DL,6,0,132
1668,1145,79,DL,3,0,133
1669,1140,95,DL,3,1,130
1673,886,113,DL,6,0,133
1674,925,216,DL,4,0,130
1675,562,212,DL,5,0,134
1675,565,215,DL,4,0,134
1675,565,215,DL,2,0,130
1678,960,85,DL,7,1,131
1679,560,317,DL,3,0,133
1680,860,272,DL,5,1,132
1685,755,175,DL,5,1,134
1687,355,210,DL,6,0,134
1687,550,239,DL,1,0,132
1688,540,140,DL,5,0,132
1688,720,125,DL,1,0,132
1689,755,110,DL,4,1,132
1690,745,141,DL,3,0,130
1690,745,141,DL,6,0,131
1692,617,163,DL,6,0,134
1693,755,255,DL,2,1,132
1694,445,120,DL,3,0,134
1694,445,120,DL,2,0,132
1695,710,140,DL,3,1,130
1695,711,139,DL,6,0,133
1695,711,139,DL,1,0,130
1696,390,82,DL,2,0,133
1696,577,150,DL,4,0,134
1696,577,149,DL,7,0,130
1697,691,188,DL,2,0,133
1697,691,188,DL,1,0,134
1699,412,126,DL,1,0,133
1703,1050,274,DL,1,0,130
1703,1050,274,DL,1,0,131
1704,1073,186,DL,1,0,133
1705,460,124,DL,3,0,133
1705,460,129,DL,2,0,132
1709,430,138,DL,4,0,133
1709,435,135,DL,3,0,133
1709,435,135,DL,4,0,130
1711,1311,152,DL,2,0,130
1713,780,152,DL,3,1,131
1716,535,171,DL,3,0,130
1716,535,171,DL,3,0,131
1717,660,207,DL,2,0,131
1717,675,205,DL,2,0,131
1718,510,108,DL,7,0,130
1719,730,305,DL,4,1,133
1719,730,305,DL,2,1,132
1720,760,158,DL,3,0,130
1722,945,122,DL,5,0,131
1722,945,122,DL,7,0,131
1724,965,111,DL,7,0,131
1725,435,131,DL,4,0,131
1726,965,122,DL,2,1,130
1726,970,120,DL,4,0,131
1726,970,122,DL,7,1,131
1727,575,128,DL,3,0,133
1727,575,129,DL,5,0,133
1727,598,123,DL,4,0,133
1728,1010,290,DL,4,1,131
1728,1010,293,DL,5,0,131
1728,1010,293,DL,3,0,132
1729,1215,363,DL,1,0,131
1731,795,103,DL,7,1,131
1732,812,113,DL,1,1,133
1732,812,113,DL,7,1,134
1732,812,113,DL,4,1,134
1733,1145,332,DL,7,0,133
1733,1145,332,DL,6,0,134
1735,840,373,DL,5,1,130
1737,591,99,DL,7,0,134
1737,591,99,DL,3,0,130
1739,1080,115,DL,6,0,131
1740,450,143,FL,6,0,131
1740,650,83,DL,3,0,134
1741,694,109,DL,6,0,133
1741,694,109,DL,3,0,134
1742,700,139,FL,4,1,133
1742,744,131,FL,5,1,133
1742,769,140,FL,3,1,133
1742,1056,96,DL,4,1,133
1742,1200,112,DL,7,1,133
1742,1200,112,DL,4,1,133
1744,625,92,DL,2,0,132
1745,1005,130,FL,7,0,131
1748,535,119,DL,5,0,134
1749,1145,332,DL,7,1,131
1750,683,197,DL,3,0,130
1750,683,192,DL,2,0,131
1751,540,213,DL,3,0,130
1751,540,213,DL,3,0,130
1751,540,213,DL,2,0,132
1752,1310,109,DL,5,1,131
1754,690,260,DL,4,0,133
1754,690,260,DL,3,0,131
1755,650,311,DL,2,0,134
1755,665,305,DL,6,0,130
1757,500,305,DL,3,0,133
1757,500,305,DL,7,0,131
1757,500,305,DL,3,0,132
1757,500,305,DL,6,0,132
1758,385,79,DL,4,0,132
1758,390,75,DL,4,0,133
1759,960,123,DL,5,1,133
1759,960,123,DL,1,0,130
1760,580,120,DL,3,0,131
1761,915,145,DL,3,0,130
1763,826,174,DL,5,0,134
1763,1035,92,DL,3,1,130
1765,615,387,DL,4,0,133
1765,615,387,DL,7,0,130
1766,1248,116,DL,3,1,133
1766,1248,116,DL,4,1,131
1767,530,99,DL,3,0,132
1769,420,82,DL,4,0,130
1771,645,194,DL,4,0,133
1773,965,115,DL,7,0,131
1775,975,190,DL,4,0,131
1775,975,190,DL,3,0,132
1775,1170,214,DL,5,1,131
1778,1040,125,DL,3,1,133
1780,795,124,DL,6,0,134
1781,1080,85,DL,1,0,133
1781,1080,85,DL,5,1,133
1781,1080,85,DL,3,0,132
1783,821,82,DL,4,1,133
1783,831,82,DL,5,1,132
1784,980,110,DL,5,1,133
1784,980,104,DL,4,1,130
1784,980,110,DL,5,1,131
1784,980,104,DL,1,1,132
1785,625,178,DL,2,0,134
1787,1290,241,DL,6,1,130
1787,1290,241,DL,2,1,132
1788,510,120,DL,3,0,130
1789,1315,147,DL,2,0,131
1790,803,135,DL,4,1,132
1791,850,85,DL,6,0,134
1791,850,89,DL,3,0,134
1791,850,89,DL,5,1,131
1793,855,138,DL,4,0,133
1793,865,140,DL,4,1,133
1795,650,310,DL,4,0,133
1795,655,305,DL,7,0,130
1796,610,80,DL,7,0,130
1798,900,179,DL,1,0,131
1798,959,180,DL,4,0,133
1800,450,90,DL,3,0,133
1801,1315,160,DL,5,1,131
1804,880,194,DL,1,0,132
1805,1055,160,DL,6,0,130
1805,1055,163,DL,1,1,132
1806,805,270,DL,3,1,131
1806,805,270,DL,2,0,132
1807,560,309,DL,5,0,133
1808,1135,120,DL,2,0,131
1808,1135,120,DL,1,0,132
1809,690,129,DL,1,0,133
1809,690,129,DL,3,0,134
1811,1140,147,DL,7,1,131
1813,520,114,DL,1,0,130
1813,520,114,DL,1,0,130
1814,665,250,DL,3,0,130
1814,665,250,DL,7,0,130
1814,665,250,DL,3,0,132
1815,370,129,DL,6,0,133
1815,370,129,DL,5,0,132
1816,633,172,DL,6,0,130
1817,815,203,DL,7,1,132
1818,570,93,DL,4,0,131
1822,1300,119,DL,4,1,132
1823,605,59,DL,3,0,130
1823,1166,79,DL,3,1,130
1824,895,107,DL,2,0,134
1824,895,107,DL,3,0,130
1824,903,107,DL,3,1,130
1826,905,124,DL,3,1,134
1826,905,124,DL,2,0,131
1827,670,114,DL,2,0,130
1829,515,190,DL,5,0,130
1830,805,105,DL,5,1,133
1830,805,105,DL,3,1,132
1830,1020,269,DL,4,1,134
1830,1020,269,DL,1,1,132
1831,360,107,DL,4,0,133
1831,360,107,DL,1,0,132
1831,605,257,DL,5,0,134
1832,900,90,DL,3,1,133
1833,970,293,DL,5,1,130
1835,1290,257,DL,5,1,131
1835,1290,257,DL,3,1,132
1836,805,70,DL,5,0,131
1837,1103,81,DL,4,0,131
1837,1290,142,DL,3,1,130
1838,805,130,DL,4,0,130
1838,918,75,DL,3,0,133
1838,918,75,DL,1,1,133
1838,1040,106,DL,2,1,134
1840,1291,325,DL,7,1,130
1841,405,170,DL,4,0,131
1841,425,167,DL,7,0,132
1844,530,97,DL,3,0,132
1845,959,71,DL,4,0,130
1846,465,237,DL,7,0,134
1846,700,222,DL,6,1,131
1849,890,106,DL,7,0,130
1849,894,106,DL,7,1,133
1850,814,186,DL,1,0,134
1850,814,186,DL,3,0,131
1854,910,95,DL,2,0,134
1854,1105,92,DL,5,1,130
1855,814,298,DL,1,0,133
1856,995,188,DL,7,0,132
1858,455,85,DL,1,0,131
1860,1050,130,DL,5,0,130
1860,1052,125,DL,2,1,133
1861,1160,245,DL,4,1,132
1862,835,99,DL,4,1,133
1862,835,102,DL,2,0,132
1863,975,171,DL,6,1,130
1864,785,141,DL,4,0,130
1864,785,141,DL,1,0,132
1865,410,110,DL,4,0,134
1865,410,110,DL,6,0,134
1865,575,115,DL,4,0,133
1866,1210,50,DL,4,1,133
1866,1295,57,DL,2,1,134
1868,470,221,DL,3,0,132
1871,520,102,DL,7,0,133
1871,520,102,DL,6,0,131
1873,930,129,DL,4,1,131
1874,1145,108,DL,1,0,134
1874,1150,115,DL,5,0,133
1875,796,122,DL,1,1,130
1876,866,153,DL,2,1,131
1878,453,80,DL,5,0,131
1879,415,193,DL,3,0,132
1879,415,193,DL,6,0,132
1880,1360,269,DL,6,1,134
1880,1360,269,DL,7,1,130
1881,1145,161,DL,1,0,132
1882,1041,213,DL,3,1,130
1884,485,135,DL,4,0,133
1884,485,135,DL,2,0,130
1884,490,133,DL,4,0,132
1885,929,184,DL,2,0,134
1886,640,136,DL,3,0,133
1886,640,136,DL,6,0,132
1887,1055,194,DL,2,1,131
1888,480,190,DL,5,0,130
1888,495,191,DL,4,0,132
1891,525,97,DL,5,0,130
1892,698,166,DL,5,0,131
1892,700,160,DL,1,1,133
1892,700,160,DL,5,1,132
1893,535,134,DL,2,0,133
1893,535,134,DL,1,0,130
1893,535,134,DL,7,0,132
1894,1235,81,DL,2,1,133
1894,1243,128,DL,5,0,133
1894,1243,128,DL,3,1,134
1894,1243,128,DL,3,1,131
1895,1290,133,DL,2,1,132
1898,1139,181,DL,3,1,133
1898,1139,181,DL,2,1,132
1899,952,72,DL,7,1,133
1899,952,72,DL,5,1,134
1899,952,72,DL,1,1,132
1902,667,229,DL,6,0,133
1902,667,229,DL,2,0,131
1903,810,270,DL,4,0,130
1903,810,270,DL,6,0,130
1904,470,185,DL,3,0,131
1904,470,185,DL,6,0,132
1905,840,157,DL,4,0,133
1905,845,161,DL,1,1,132
1906,1010,264,DL,3,1,131
1907,1225,299,DL,4,0,133
1907,1225,299,DL,1,0,130
1908,920,119,DL,1,1,133
1909,375,146,DL,1,0,131
1910,945,124,DL,4,1,130
1911,821,174,DL,3,0,134
1911,875,119,DL,6,0,133
1911,1042,148,DL,5,0,131
1912,1290,101,DL,3,1,132
1914,810,70,DL,6,0,134
1916,790,174,DL,5,1,133
1918,600,181,DL,2,0,132
1918,840,157,DL,5,1,132
1918,840,157,DL,3,1,132
1920,465,217,DL,7,0,132
1924,1290,113,DL,1,1,132
1924,1290,113,DL,7,1,132
1932,510,89,DL,5,0,130
1932,510,85,DL,4,0,132
1932,510,89,DL,5,0,132
1933,375,135,DL,1,0,132
1933,555,303,DL,4,0,133
1935,440,115,DL,3,0,133
1935,1310,106,DL,1,0,130
1936,360,120,DL,4,0,132
1936,601,70,DL,3,0,132
1937,365,102,DL,4,0,132
1937,370,100,DL,4,0,134
1939,1200,125,DL,4,0,131
1940,690,340,DL,6,0,133
1940,700,339,DL,6,1,130
1940,700,339,DL,1,0,131
1941,575,258,DL,4,0,131
1943,363,155,DL,4,0,133
1943,363,156,DL,4,0,130
1943,363,155,DL,6,0,132
1944,990,177,DL,5,0,131
1944,990,177,DL,7,0,132
1947,720,160,DL,5,0,133
1947,720,160,DL,6,0,130
1947,720,160,DL,3,0,131
1947,720,160,DL,1,0,132
1947,940,146,FL,7,0,133
1949,360,87,DL,3,0,130
1949,360,91,DL,1,0,132
1950,420,125,FL,6,0,130
1951,810,110,DL,5,0,134
1951,810,110,DL,4,1,132
1951,815,109,DL,7,0,134
1953,1140,127,FL,1,1,132
1953,1295,223,DL,2,1,133
1953,1295,223,DL,7,1,134
1954,810,69,DL,3,1,134
1954,810,69,DL,1,0,130
1955,895,305,DL,5,0,134
1959,495,192,DL,2,0,133
1961,990,147,DL,2,1,131
1962,430,110,DL,4,0,130
1962,1155,97,DL,2,0,132
1963,865,178,DL,4,1,133
1965,405,55,DL,6,0,130
1965,415,60,DL,5,0,133
1969,540,98,DL,2,0,133
1969,540,98,DL,7,0,131
1970,600,91,DL,3,0,132
1972,330,85,DL,2,0,133
1973,1160,121,DL,2,1,133
1974,375,118,DL,4,0,130
1975,610,150,DL,2,0,133
1975,610,150,DL,7,0,130
1976,1140,157,DL,3,1,134
1977,1083,126,DL,7,1,130
1977,1083,126,DL,4,1,132
1979,405,69,DL,2,0,134
1979,684,111,DL,7,0,131
1980,370,110,DL,2,0,131
1981,390,128,DL,2,0,134
1982,365,85,DL,6,0,130
1985,350,114,DL,4,0,130
1986,700,135,DL,7,0,130
1987,495,198,DL,4,0,133
1987,495,198,DL,1,0,130
1987,695,237,DL,1,0,132
1988,750,196,DL,7,0,130
1989,450,125,DL,3,0,132
1989,450,125,DL,4,0,132
1991,375,88,DL,7,0,132
1991,590,100,DL,4,0,130
1991,590,100,DL,4,0,132
1993,1180,170,DL,7,0,130
1995,1305,117,DL,3,1,130
1995,1305,117,DL,2,1,132
1996,425,170,DL,4,0,133
1996,425,170,DL,3,0,133
1996,425,170,DL,2,0,134
1997,766,79,DL,4,0,132
1998,810,162,DL,3,0,133
1998,810,162,DL,5,0,132
2001,810,178,DL,7,1,130
2001,1044,70,DL,3,1,130
2002,970,108,DL,3,0,132
2002,1130,148,DL,2,0,134
2003,345,105,DL,4,0,134
2003,345,105,DL,3,0,132
2003,555,243,DL,3,0,132
2006,1180,170,DL,3,1,134
2006,1207,160,DL,4,1,133
2008,1070,117,DL,4,1,133
2008,1070,117,DL,3,0,134
2009,901,76,DL,6,0,131
2009,1025,126,DL,5,1,130
2009,1025,126,DL,3,1,131
2011,957,148,DL,3,0,130
2012,445,127,DL,3,0,132
2014,440,247,DL,5,0,132
2014,915,117,DL,3,1,130
2015,970,125,DL,7,0,130
2018,690,97,DL,7,0,130
2019,1100,193,DL,7,1,133
2019,1100,193,DL,3,0,134
2019,1100,193,DL,4,1,132
2020,743,221,DL,7,1,131
2020,743,221,DL,5,0,131
2020,1135,159,DL,4,1,134
2021,925,268,DL,2,1,132
2021,940,270,DL,1,1,134
2023,530,148,DL,2,0,132
2024,1155,116,DL,4,1,134
2024,1155,116,DL,3,0,131
2025,675,120,DL,2,0,134
2025,837,138,DL,4,0,131
2026,770,118,DL,7,1,130
2026,770,117,DL,2,1,131
2026,770,118,DL,5,1,132
2026,785,124,DL,1,0,134
2027,885,114,DL,7,1,132
2027,915,113,DL,6,1,130
2028,956,164,DL,4,0,134
2028,960,160,DL,5,0,132
2029,795,189,DL,4,0,133
2029,795,189,DL,4,0,134
2029,795,189,DL,6,0,134
2029,795,189,DL,4,0,130
2029,1140,188,DL,2,1,133
2035,990,130,DL,7,0,133
2035,990,130,DL,6,1,133
2036,445,106,DL,7,0,134
2036,445,106,DL,3,0,129
2036,450,95,DL,3,0,133
2037,765,95,DL,3,1,133
2037,765,100,DL,7,1,133
2037,765,95,DL,7,0,130
2038,920,103,DL,5,0,131
2039,900,115,DL,1,1,129
2039,900,115,DL,4,0,129
2040,930,329,DL,4,0,134
2040,930,329,DL,3,0,131
2040,930,329,DL,7,0,131
2040,930,329,DL,2,0,132
2041,1317,121,DL,3,0,130
2041,1317,121,DL,4,0,132
2042,1150,140,DL,5,0,133
2043,435,161,DL,5,0,133
2043,435,160,DL,4,0,131
2043,435,160,DL,7,0,132
2046,1000,210,DL,2,0,131
2047,480,166,DL,1,0,133
2047,480,166,DL,4,0,130
2047,480,166,DL,3,0,130
2049,500,335,DL,3,0,131
2050,425,131,DL,6,0,133
2050,425,131,DL,1,0,133
2050,985,84,DL,3,0,130
2051,870,208,DL,1,0,134
2051,870,208,DL,4,0,129
2052,375,95,DL,7,0,129
2052,375,95,DL,5,0,129
2052,375,95,DL,5,0,131
2052,1145,76,DL,2,0,129
2052,1145,76,DL,4,1,129
2053,670,89,DL,1,0,132
2054,330,75,DL,4,0,129
2054,900,86,DL,1,0,134
2054,900,86,DL,2,1,131
2055,50,213,DL,2,0,133
2055,50,210,DL,3,0,129
2055,50,213,DL,3,0,131
2056,735,130,DL,2,1,132
2056,785,100,DL,2,1,133
2058,1125,156,DL,7,1,131
2058,1125,156,DL,7,1,131
2059,1308,166,DL,1,1,132
2059,1313,170,DL,5,0,131
2060,960,122,DL,6,0,134
2060,1130,195,DL,4,1,131
2062,720,182,DL,4,0,133
2062,720,182,DL,7,0,130
2062,720,182,DL,7,1,132
2062,720,182,DL,4,0,132
2063,500,173,DL,2,0,131
2063,505,173,DL,4,0,134
2063,675,205,DL,4,0,131
2064,1055,148,DL,4,0,133
2065,647,83,DL,7,0,134
2065,660,75,DL,6,0,132
2069,595,105,DL,6,0,134
2069,595,105,DL,6,0,130
2070,840,83,DL,1,1,133
2071,430,131,DL,5,0,132
2071,666,97,DL,3,0,133
2071,666,97,DL,1,0,134
2071,666,97,DL,3,0,132
2071,670,99,DL,6,0,133
2072,860,221,DL,5,0,134
2072,860,221,DL,6,1,131
2072,860,221,DL,3,0,132
2072,960,166,DL,3,0,133
2074,728,207,DL,3,1,133
2074,925,218,DL,2,1,133
2074,925,218,DL,5,1,134
2075,1098,147,DL,4,1,129
2076,643,152,DL,7,0,134
2079,768,187,DL,1,1,130
2080,565,260,DL,3,0,131
2082,841,94,DL,1,1,133
2083,1210,90,DL,7,0,131
2085,585,170,DL,7,0,134
2086,760,139,DL,2,1,131
2088,740,217,DL,1,1,129
2088,1135,155,DL,7,1,130
2088,1135,155,DL,2,1,132
2088,1140,153,DL,1,1,133
2089,585,242,DL,5,0,130
2089,585,242,DL,7,0,132
2091,665,87,DL,5,0,130
2091,665,92,DL,6,0,132
2091,665,92,DL,5,0,132
2093,700,240,DL,2,1,134
2094,578,82,DL,3,0,130
2095,1165,82,DL,1,0,131
2095,1165,82,DL,2,0,132
2096,600,166,DL,7,0,134
2096,600,161,DL,5,0,132
2097,460,162,DL,3,0,129
2098,1052,137,DL,3,0,131
2098,1315,100,DL,6,0,132
2100,830,150,DL,6,0,129
2100,830,153,DL,6,0,132
2101,960,183,DL,5,1,134
2101,960,183,DL,6,0,129
2102,1400,220,DL,7,1,131
2102,1400,220,DL,4,1,132
2102,1410,225,DL,1,1,130
2103,580,281,DL,5,0,130
2103,580,281,DL,5,0,131
2104,1083,108,DL,3,0,129
2105,480,207,DL,4,0,129
2107,800,169,DL,4,1,133
2108,800,117,DL,4,1,131
2108,802,115,DL,6,1,131
2108,802,115,DL,2,1,131
2109,1320,126,DL,2,1,132
2110,795,121,DL,6,0,129
2110,795,121,DL,3,1,132
2110,1035,94,DL,1,1,134
2111,890,145,DL,3,1,131
2111,890,148,DL,6,0,131
2112,330,58,DL,3,0,134
2114,780,200,DL,5,0,134
2114,780,200,DL,7,1,134
2114,780,200,DL,3,1,129
2114,1150,163,DL,1,0,134
2114,1150,165,DL,5,1,129
2117,1020,101,DL,2,1,133
2119,485,192,DL,2,0,134
2119,485,192,DL,4,0,129
2120,420,90,DL,3,0,131
2121,1090,82,DL,5,1,131
2121,1170,270,DL,3,0,132
2121,1185,270,DL,3,0,133
2121,1185,270,DL,2,1,134
2121,1185,270,DL,1,0,130
2122,455,127,DL,3,0,129
2123,343,142,DL,4,0,132
2124,660,112,DL,4,0,133
2124,670,115,DL,5,0,131
2125,750,119,DL,3,0,129
2126,685,115,DL,4,0,131
2127,450,110,DL,3,0,134
2128,828,161,DL,4,0,129
2128,828,161,DL,7,1,130
2131,1130,130,DL,5,1,133
2132,552,93,DL,7,0,134
2132,552,93,DL,5,0,129
2132,552,93,DL,3,0,129
2133,505,112,DL,4,0,134
2133,505,112,DL,3,0,131
2134,850,158,DL,4,1,134
2135,645,123,DL,1,0,134
2135,645,123,DL,3,0,130
2135,645,123,DL,6,0,131
2135,655,107,DL,5,0,130
2137,505,115,DL,1,0,130
2137,1232,70,DL,5,1,130
2137,1232,70,DL,2,1,131
2138,860,96,DL,3,0,131
2139,1020,125,DL,7,1,131
2140,1102,83,DL,6,0,130
2142,980,136,DL,7,0,134
2142,980,136,DL,7,1,129
2142,990,134,DL,3,1,131
2143,500,160,DL,5,0,134
2143,500,159,DL,5,0,129
2143,500,159,DL,1,0,131
2144,1055,91,DL,4,1,134
2144,1055,100,DL,4,0,134
2144,1055,100,DL,6,1,132
2145,420,179,DL,5,0,129
2145,420,179,DL,6,0,130
2146,330,85,DL,3,0,133
2147,420,184,DL,4,0,131
2147,780,160,DL,3,0,129
2147,780,160,DL,2,0,132
