FlightID,TimeDeparture,LengthOfFlight,Airline,DayOfWeek,IsDelayed,TicketPrice
2071,670,99,DL,2,0,31
2071,670,99,DL,5,0,32
2071,666,97,DL,3,0,39
2072,860,221,DL,7,1,34
2073,540,183,DL,4,0,32
2073,485,100,DL,2,0,39
2074,728,207,DL,3,1,32
2074,925,218,DL,1,0,32
2074,728,207,DL,4,0,34
2074,925,218,DL,6,0,39
2075,1098,144,DL,3,1,33
2075,1098,147,DL,4,0,39
2075,1098,144,DL,2,1,40
2076,645,154,DL,3,0,32
2076,690,152,DL,6,0,34
2076,645,154,DL,2,0,38
2076,643,152,DL,4,0,40
2076,643,152,DL,5,0,40
2077,987,128,DL,4,0,32
2077,987,128,DL,4,0,33
2079,768,187,DL,3,1,31
2079,765,192,DL,4,0,35
2079,768,187,DL,7,1,36
2080,565,260,DL,4,1,31
2080,565,260,DL,5,1,34
2080,565,260,DL,4,1,38
2080,565,260,DL,5,1,40
2080,565,260,DL,1,1,40
2081,1135,116,DL,5,0,32
2081,1135,116,DL,4,0,36
2081,1135,120,DL,2,1,37
2081,1135,116,DL,1,0,39
2082,841,94,DL,1,1,31
2082,837,96,DL,6,0,35
2082,841,94,DL,4,0,39
2083,1210,90,DL,5,1,31
2083,1210,90,DL,6,0,32
2083,1210,90,DL,4,1,34
2083,1200,87,DL,5,1,36
2083,1200,87,DL,5,1,37
2084,1055,105,DL,7,1,31
2084,805,133,DL,2,0,40
2085,540,165,DL,5,0,33
2086,760,136,DL,3,0,33
2086,760,139,DL,2,1,33
2086,760,136,DL,6,1,34
2086,760,139,DL,3,1,34
2086,760,139,DL,5,1,35
2086,760,136,DL,7,1,36
2086,760,136,DL,2,1,40
2088,740,217,DL,6,0,30
2088,1140,153,DL,2,1,30
2088,1140,153,DL,1,1,33
2088,740,217,DL,7,1,37
2088,723,231,DL,7,1,40
2088,723,231,DL,4,1,40
2089,585,242,DL,3,0,34
2090,673,237,DL,1,0,35
2090,673,237,DL,4,0,40
2090,673,237,DL,6,0,40
2091,665,87,DL,7,0,30
2091,665,92,DL,5,0,31
2091,665,87,DL,4,0,37
2092,1082,157,DL,2,1,35
2093,700,240,DL,1,1,37
2094,578,82,DL,4,0,30
2094,578,82,DL,5,0,31
2094,420,112,DL,6,0,36
2094,420,113,DL,4,0,37
2094,578,82,DL,2,1,37
2094,578,82,DL,7,0,38
2095,1165,82,DL,7,1,30
2095,1165,82,DL,4,1,36
2096,600,161,DL,7,1,30
2096,600,161,DL,3,1,30
2096,600,161,DL,4,1,35
2096,600,162,DL,6,1,35
2096,600,161,DL,1,0,36
2096,600,166,DL,5,1,36
2096,600,166,DL,4,0,38
2097,730,112,DL,5,1,30
2097,730,112,DL,5,1,37
2097,460,162,DL,1,0,38
2098,1310,98,DL,1,0,32
2098,1052,137,DL,7,1,34
2098,1310,98,DL,4,0,37
2098,1310,98,DL,3,0,38
2099,740,163,DL,2,1,38
2101,960,183,DL,2,0,30
2101,960,183,DL,4,1,31
2101,1193,252,DL,4,0,33
2101,960,183,DL,4,1,37
2101,960,183,DL,3,1,40
2102,1400,220,DL,2,1,30
2102,1410,225,DL,1,1,31
2102,1400,220,DL,6,1,32
2103,575,282,DL,2,1,34
2103,575,281,DL,5,0,36
2103,575,281,DL,1,1,37
2104,1075,112,DL,1,1,32
2104,1075,112,DL,6,1,33
2104,1075,112,DL,4,0,35
2104,1083,108,DL,5,0,35
2104,1075,112,DL,2,1,37
2105,480,207,DL,1,0,30
2105,480,207,DL,6,0,36
2105,675,243,DL,1,1,36
2105,675,243,DL,4,0,39
2105,675,248,DL,4,0,40
2106,1024,86,DL,1,0,35
2108,800,117,DL,7,1,30
2108,802,115,DL,3,0,30
2109,904,125,DL,2,0,33
2109,904,123,DL,3,1,36
2109,904,125,DL,1,0,38
2110,795,121,DL,3,0,33
2110,1035,94,DL,4,1,33
2111,885,145,DL,3,0,34
2111,890,145,DL,2,1,38
2112,330,58,DL,4,1,30
2112,505,134,DL,5,0,30
2112,505,134,DL,4,1,37
2112,330,58,DL,5,0,40
2112,505,134,DL,4,0,40
2114,1150,163,DL,4,1,30
2114,780,200,DL,1,0,37
2114,1150,163,DL,2,1,39
2114,1150,165,DL,4,1,39
2115,965,84,DL,3,0,33
2115,965,84,DL,3,1,39
2116,400,84,DL,2,1,35
2116,400,84,DL,4,0,39
2117,1020,101,DL,3,0,30
2117,1020,101,DL,2,1,34
2117,1182,209,DL,3,1,39
2117,1182,209,DL,5,1,40
2118,630,89,DL,5,0,31
2118,630,92,DL,1,0,31
2118,630,89,DL,5,0,35
2118,630,92,DL,4,0,38
2119,485,192,DL,4,0,30
2119,485,192,DL,5,0,31
2119,485,192,DL,2,1,36
2120,610,108,DL,5,1,31
2120,420,90,DL,6,0,36
2120,610,108,DL,4,1,39
2121,1170,270,DL,5,0,33
2121,1185,270,DL,7,1,35
2121,1170,270,DL,4,0,36
2122,455,127,DL,4,0,30
2122,455,127,DL,1,0,33
2122,455,127,DL,1,1,40
2123,340,144,DL,2,0,31
2123,343,142,DL,2,0,31
2123,340,144,DL,5,0,35
2124,670,115,DL,2,0,36
2124,670,115,DL,5,0,39
2125,750,119,DL,5,0,35
2126,685,115,DL,2,0,36
2127,445,110,DL,2,0,35
2127,445,110,DL,1,1,37
2127,450,110,DL,6,0,39
2127,450,110,DL,1,0,40
2128,828,161,DL,6,0,32
2128,825,160,DL,6,0,36
2128,828,161,DL,5,0,36
2130,1170,525,DL,2,0,37
2131,1130,130,DL,2,0,37
2131,1130,130,DL,5,1,37
2132,690,186,DL,1,0,31
2132,690,186,DL,4,0,35
2132,552,93,DL,3,0,36
2132,552,91,DL,4,1,37
2132,690,186,DL,2,0,40
2132,690,188,DL,7,0,40
2133,930,154,DL,4,0,31
2133,930,154,DL,3,1,31
2133,505,112,DL,3,1,36
2133,505,112,DL,2,1,38
2134,850,158,DL,1,1,34
2135,655,107,DL,3,0,31
2135,465,135,DL,2,0,32
2135,655,107,DL,7,0,34
2135,465,133,DL,2,0,35
2135,645,123,DL,4,0,35
2135,645,123,DL,7,0,36
2135,465,135,DL,7,0,37
2135,645,123,DL,7,0,37
2135,465,133,DL,7,0,38
2136,445,189,DL,2,1,33
2137,505,115,DL,7,0,31
2137,505,115,DL,2,0,33
2137,505,115,DL,6,0,34
2137,1232,70,DL,4,1,39
2137,1232,70,DL,5,0,40
2138,860,96,DL,2,0,36
2138,860,96,DL,2,0,39
2139,1020,125,DL,3,1,30
2139,1020,122,DL,3,0,31
2139,1020,122,DL,1,1,40
2140,1055,83,DL,5,0,30
2140,1102,83,DL,5,1,31
2140,1102,83,DL,5,1,35
2140,1102,83,DL,2,0,37
2140,1102,83,DL,2,0,38
2142,990,134,DL,1,0,32
2142,980,139,DL,1,0,35
2143,500,159,DL,3,1,31
2143,500,160,DL,7,1,31
2143,500,160,DL,6,0,31
2143,500,159,DL,4,1,36
2144,1055,91,DL,4,1,30
2144,1055,91,DL,3,0,33
2144,1055,100,DL,5,1,34
2145,420,179,DL,7,0,34
2145,420,179,DL,7,0,35
2145,1300,102,DL,7,1,36
2146,525,85,DL,3,0,31
2146,525,85,DL,2,0,37
2147,420,184,DL,5,0,31
2149,545,307,DL,7,0,30
2149,545,307,DL,2,0,40
2151,570,74,DL,3,0,34
2151,1114,206,DL,5,0,36
2152,1080,89,DL,7,1,31
2152,1075,89,DL,3,1,32
2152,1080,89,DL,5,1,33
2152,1080,89,DL,5,0,34
2152,1075,89,DL,1,1,35
2152,1075,89,DL,3,0,36
2152,1075,89,DL,7,1,38
2153,855,222,DL,1,1,30
2154,375,253,DL,1,1,35
2155,1038,300,DL,3,0,35
2155,1035,300,DL,7,0,39
2155,1035,300,DL,2,1,39
2155,1038,300,DL,5,0,39
2155,1038,300,DL,4,1,39
2155,1035,300,DL,5,1,40
2156,450,86,DL,5,0,32
2156,450,86,DL,7,0,36
2156,930,70,DL,5,0,38
2157,686,131,DL,7,1,31
2157,686,131,DL,6,1,33
2157,686,131,DL,4,1,35
2157,680,134,DL,5,1,39
2157,680,134,DL,3,1,40
2159,1160,191,DL,6,0,31
2159,1160,191,DL,1,1,32
2159,1130,191,DL,3,1,36
2160,1130,124,DL,4,0,37
2160,1130,125,DL,3,1,38
2162,1290,99,DL,5,0,35
2164,850,158,DL,6,0,37
2166,410,134,DL,5,0,37
2166,410,134,DL,3,0,39
2167,915,84,DL,7,1,34
2167,920,81,DL,2,0,36
2167,915,84,DL,1,1,40
2168,725,218,DL,6,0,30
2168,1150,157,DL,2,0,32
2168,725,225,DL,4,1,35
2168,735,226,DL,3,1,35
2168,725,218,DL,6,1,39
2168,735,226,DL,4,0,40
2168,1150,157,DL,2,0,40
2169,660,94,DL,6,0,30
2169,660,94,DL,1,0,30
2169,665,93,DL,4,0,32
2169,660,94,DL,1,0,37
2169,660,94,DL,3,0,39
2170,729,131,DL,3,0,30
2170,855,190,DL,2,1,31
2170,1150,154,DL,1,1,31
2170,1150,154,DL,4,0,32
2170,1150,154,DL,5,0,33
2170,855,190,DL,6,1,40
2171,1190,76,DL,5,1,30
2171,840,97,DL,6,1,38
2172,1055,100,DL,2,0,30
2172,1055,101,DL,5,0,30
2172,1055,101,DL,4,0,32
2172,1231,88,DL,5,1,35
2172,1231,88,DL,3,1,35
2172,1055,101,DL,4,1,40
2173,650,115,DL,3,0,33
2173,660,123,DL,6,0,34
2173,660,120,DL,4,0,36
2173,650,115,DL,6,0,38
2174,586,126,DL,4,0,30
2174,586,126,DL,6,0,31
2174,815,68,DL,1,0,38
2175,865,150,DL,5,1,33
2175,865,150,DL,2,1,34
2175,865,150,DL,4,0,35
2176,525,162,DL,5,0,31
2176,525,162,DL,5,0,38
2177,740,180,DL,5,0,35
2178,420,116,DL,3,0,33
2178,420,116,DL,5,0,40
2179,1050,295,DL,7,1,33
2179,1310,108,DL,2,1,33
2181,1045,100,DL,5,1,31
2181,555,243,DL,4,0,35
2181,1045,100,DL,5,0,36
2182,875,214,DL,3,1,31
2182,900,216,DL,4,0,40
2183,690,167,DL,1,0,30
2183,690,167,DL,5,0,32
2183,690,167,DL,1,0,36
2183,690,167,DL,3,0,37
2183,690,167,DL,1,0,38
2183,690,167,DL,6,0,38
2184,595,209,DL,6,0,33
2184,595,209,DL,5,1,37
2187,1155,170,DL,1,0,35
2188,435,156,DL,1,0,36
2189,980,120,DL,4,1,33
2189,1155,239,DL,4,1,33
2189,1155,239,DL,1,0,35
2189,979,121,DL,1,0,36
2189,980,120,DL,5,1,40
2190,450,79,DL,5,0,30
2190,634,126,DL,5,0,30
2190,450,79,DL,6,0,39
2190,450,84,DL,7,0,39
2191,770,85,DL,2,1,37
2191,746,85,DL,5,0,38
2192,510,161,DL,2,0,40
2193,1310,99,DL,5,0,31
2193,1310,99,DL,3,0,35
2194,475,121,DL,3,0,32
2194,655,133,DL,5,0,38
2195,1115,277,DL,1,0,30
2195,1206,112,DL,4,1,37
2196,920,165,DL,3,1,30
2196,915,166,DL,2,1,35
2196,915,166,DL,7,0,37
2197,1310,123,DL,7,0,30
2197,1310,123,DL,3,1,33
2197,1310,123,DL,5,1,34
2197,1315,123,DL,7,0,36
2197,1310,123,DL,4,1,40
2198,500,109,DL,1,1,36
2198,500,109,DL,6,1,38
2198,500,109,DL,5,0,38
2198,480,113,DL,5,1,40
2198,500,109,DL,4,0,40
2199,1140,119,DL,6,1,35
2199,1140,119,DL,3,1,36
2201,1035,188,DL,3,0,30
2201,1035,185,DL,1,0,31
2201,1035,183,DL,7,0,35
2201,1035,185,DL,7,1,36
2201,1035,185,DL,4,0,38
2201,1035,183,DL,6,0,39
2202,896,232,DL,3,0,31
2202,1370,109,DL,1,1,32
2202,896,232,DL,7,1,33
2202,896,232,DL,7,1,33
2203,505,282,DL,3,0,31
2204,790,115,DL,3,1,36
2205,360,120,DL,4,0,32
2205,360,120,DL,7,0,39
2206,1042,78,DL,3,0,33
2206,1042,78,DL,5,0,33
2206,1042,78,DL,5,0,37
2206,1230,77,DL,2,0,38
2207,1030,94,DL,1,0,30
2208,730,105,DL,4,0,34
2210,1020,124,DL,4,1,36
2210,1020,125,DL,3,0,36
2210,1020,124,DL,5,1,38
2210,1020,124,DL,2,1,39
2211,655,105,DL,3,0,31
2211,810,145,DL,6,0,35
2211,810,145,DL,2,1,37
2211,655,105,DL,3,0,38
2211,814,151,DL,3,0,40
2213,1050,116,DL,4,0,33
2213,1050,116,DL,5,0,34
2213,1140,158,DL,6,0,36
2213,1050,116,DL,7,1,37
2213,1050,116,DL,7,1,39
2214,675,195,DL,4,1,36
2214,677,193,DL,5,1,37
2215,525,203,DL,7,1,35
2215,525,207,DL,7,1,40
2217,515,285,DL,4,1,30
2217,515,285,DL,1,0,34
2217,530,285,DL,2,0,37
2217,515,285,DL,3,0,38
2218,690,109,DL,6,1,30
2218,690,110,DL,4,0,33
2218,690,110,DL,7,0,38
2219,865,164,DL,5,0,30
2219,865,164,DL,3,1,31
2219,695,185,DL,6,1,34
2219,695,185,DL,1,1,39
2219,695,185,DL,5,0,40
2220,615,87,DL,3,0,31
2220,615,87,DL,2,0,34
2220,615,87,DL,3,0,38
2221,1310,245,DL,5,0,31
2221,1310,236,DL,5,1,32
2221,1310,238,DL,1,1,35
2221,1310,236,DL,1,1,36
2221,1310,238,DL,3,0,40
2222,505,86,DL,5,0,35
2222,505,86,DL,1,0,40
2223,85,270,DL,5,1,38
2223,522,116,DL,6,0,39
2223,85,270,DL,4,0,40
2224,580,119,DL,4,1,34
2224,340,134,DL,4,1,38
2226,610,110,DL,3,0,31
2226,605,113,DL,7,1,34
2226,605,113,DL,1,0,39
2228,740,160,DL,6,0,35
2228,740,160,DL,1,0,39
2230,647,138,DL,1,0,32
2230,500,101,DL,3,1,33
2230,500,101,DL,5,0,33
2230,500,101,DL,4,0,40
2231,985,123,DL,6,0,30
2231,985,123,DL,5,0,33
2231,985,123,DL,3,1,35
2231,990,125,DL,6,0,35
2231,1200,203,DL,4,1,36
2234,820,108,DL,4,1,30
2234,820,110,DL,3,1,31
2234,822,107,DL,2,0,32
2234,820,108,DL,2,1,34
2234,820,108,DL,6,0,38
2234,822,107,DL,2,1,40
2235,1170,60,DL,5,1,34
2235,1045,120,DL,6,0,35
2235,1045,120,DL,4,1,35
2235,1170,60,DL,3,1,36
2235,1045,120,DL,7,0,37
2235,1045,120,DL,5,1,38
2236,690,130,DL,4,0,36
2236,480,147,DL,7,0,40
2237,1232,72,DL,6,0,32
2237,1232,72,DL,2,1,36
2237,1232,72,DL,6,1,37
2237,1232,72,DL,4,0,40
2238,800,100,DL,2,0,30
2238,800,100,DL,4,1,40
2239,1260,121,DL,4,0,33
2239,1260,121,DL,7,0,33
2239,1260,121,DL,5,0,35
2239,1260,121,DL,3,1,35
2239,1260,121,DL,2,1,36
2239,1260,121,DL,1,1,36
2239,1260,121,DL,3,0,38
2239,1260,121,DL,5,0,38
2239,1260,121,DL,1,1,40
2241,906,115,DL,6,1,33
2241,910,115,DL,1,1,35
2241,906,115,DL,4,1,37
2241,910,115,DL,4,0,38
2242,1068,134,DL,1,0,33
2242,1068,134,DL,4,1,34
2242,1068,134,DL,1,1,36
2243,690,148,DL,6,1,30
2244,795,149,DL,4,0,31
2244,790,71,DL,2,1,32
2244,790,71,DL,1,1,37
2244,395,230,DL,5,0,38
2244,790,71,DL,5,0,38
2246,1320,343,DL,5,1,33
2246,1345,339,DL,3,1,36
2246,1320,343,DL,6,0,39
2246,1345,339,DL,3,1,39
2247,840,160,DL,3,0,30
2247,840,160,DL,7,0,32
2247,840,160,DL,4,0,33
2247,840,160,DL,1,0,37
2247,840,160,DL,5,1,40
2248,925,112,DL,1,1,31
2248,925,112,DL,2,0,36
2248,925,112,DL,4,1,37
2248,925,112,DL,6,0,39
2249,365,195,DL,7,0,37
2250,950,187,DL,2,0,33
2250,950,189,DL,2,0,37
2250,950,187,DL,4,1,39
2251,631,82,DL,3,0,36
2251,631,82,DL,2,0,39
2252,1175,58,DL,3,0,38
2253,1055,225,DL,2,1,30
2253,1055,223,DL,1,1,32
2253,1055,223,DL,6,0,35
2253,1055,225,DL,1,1,35
2254,965,92,DL,1,1,32
2254,965,92,DL,7,0,33
2254,965,92,DL,4,0,38
2254,970,95,DL,7,1,40
2255,1085,204,DL,5,0,35
2255,1085,204,DL,1,1,35
2256,830,102,DL,3,0,33
2256,828,102,DL,7,1,34
2257,1005,130,DL,3,1,37
2257,1005,130,DL,1,1,37
2258,385,184,DL,4,0,33
2259,495,190,DL,6,0,34
2259,675,179,DL,2,0,36
2259,675,179,DL,3,1,38
2259,675,179,DL,6,0,39
2260,465,125,DL,2,0,35
2260,465,129,DL,2,0,37
2261,975,115,DL,7,1,31
2261,975,115,DL,1,0,37
2261,975,115,DL,4,0,37
2262,1055,118,DL,3,0,37
2263,1260,388,DL,3,0,34
2263,1260,388,DL,5,0,38
2263,1260,388,DL,2,0,39
2264,360,92,DL,5,1,34
2264,360,92,DL,6,1,36
2264,360,92,DL,4,0,38
2265,755,88,DL,4,1,31
2265,755,88,DL,2,0,39
2266,495,105,DL,1,1,30
2266,495,105,DL,4,0,30
2266,495,105,DL,3,0,34
2266,495,105,DL,2,0,40
2267,1087,166,DL,4,1,33
2268,615,197,DL,1,0,37
2269,720,85,DL,3,0,33
2269,720,85,DL,4,1,37
2270,930,130,DL,2,1,40
2271,1105,140,DL,3,1,32
2272,510,100,DL,4,1,32
2272,510,100,DL,1,0,33
2272,507,103,DL,5,0,36
2273,1315,117,DL,4,1,35
2273,1315,117,DL,7,1,36
2274,395,146,DL,4,1,33
2275,855,131,DL,3,0,31
2275,855,131,DL,4,0,33
2276,420,152,DL,7,0,32
2276,420,152,DL,4,0,34
2276,420,150,DL,5,0,35
2277,865,110,DL,5,1,32
2277,865,110,DL,5,0,38
2277,865,110,DL,1,1,39
2278,1089,111,DL,7,1,38
2279,895,198,DL,1,1,31
2279,895,198,DL,6,0,33
2279,895,198,DL,3,1,34
2279,900,198,DL,4,0,34
2279,895,198,DL,5,0,35
2279,895,198,DL,6,0,38
2280,360,106,DL,4,1,31
2280,360,110,DL,3,0,32
2280,360,110,DL,6,0,33
2280,360,110,DL,3,1,37
2282,1150,113,DL,2,1,36
2283,385,78,DL,1,0,30
2283,510,108,DL,4,0,32
2283,360,82,DL,1,1,33
2283,360,82,DL,6,0,33
2283,360,82,DL,1,0,34
2283,510,108,DL,4,0,35
2283,360,82,DL,7,0,38
2284,780,96,DL,4,0,30
2284,780,96,DL,7,1,33
2285,927,162,DL,4,1,35
2285,926,165,DL,6,1,37
2285,926,165,DL,4,1,37
2285,927,162,DL,2,1,39
2285,1150,145,DL,7,1,39
2286,880,136,DL,5,1,35
2287,1060,130,DL,6,1,35
2287,1060,130,DL,4,1,37
2288,755,149,DL,4,1,35
2288,750,153,DL,1,0,36
2288,755,149,DL,5,0,36
2290,520,104,DL,5,0,32
2290,520,104,DL,4,0,35
2291,450,87,DL,3,0,30
2291,450,87,DL,4,0,30
2291,450,85,DL,2,1,37
2292,612,198,DL,2,0,34
2292,612,198,DL,6,0,36
2294,820,125,DL,4,0,31
2294,820,125,DL,6,1,33
2294,820,125,DL,5,0,36
2294,820,129,DL,2,0,36
2294,635,80,DL,5,0,39
2294,820,129,DL,7,1,39
2294,678,97,DL,7,1,40
2295,515,121,DL,7,0,30
2295,515,121,DL,5,0,39
2297,823,97,DL,2,0,30
2297,820,98,DL,3,1,31
2297,823,97,DL,3,1,34
2298,420,105,DL,1,0,30
2298,420,109,DL,3,0,34
2299,1000,124,DL,5,1,34
2299,1000,125,DL,2,1,34
2299,800,75,DL,1,0,39
2300,980,154,DL,3,0,34
2300,975,151,DL,1,1,35
2300,975,151,DL,7,0,40
2301,1110,186,DL,6,0,30
2302,1034,126,DL,4,0,30
2302,700,127,DL,3,0,32
2302,700,127,DL,4,0,39
2302,1034,126,DL,5,0,39
2303,520,180,DL,4,1,33
2304,35,258,DL,5,0,31
2305,545,259,DL,1,1,31
2305,555,262,DL,5,1,34
2306,390,78,DL,6,0,33
2306,330,97,DL,4,1,35
2306,575,120,DL,5,1,37
2308,505,115,DL,7,1,37
2308,505,115,DL,3,0,39
2308,505,115,DL,7,1,40
2309,1140,115,DL,7,0,33
2310,645,124,DL,5,0,30
2310,645,123,DL,5,0,36
2310,894,89,DL,2,0,39
2310,645,123,DL,4,0,40
2311,740,150,DL,3,0,33
2311,740,150,DL,5,0,35
2311,735,153,DL,6,0,38
2311,735,153,DL,7,1,38
2312,1315,306,DL,6,1,31
2312,1319,308,DL,1,1,32
2312,1319,308,DL,4,1,33
2312,1315,306,DL,7,1,34
2312,1315,306,DL,4,1,37
2312,1315,306,DL,2,1,37
2313,1132,118,DL,4,0,37
2313,1296,141,DL,3,0,37
2314,1071,141,DL,5,1,31
2314,1071,145,DL,3,1,31
2314,1065,150,DL,5,1,40
2315,965,85,DL,2,1,32
2316,685,245,DL,6,0,39
2317,715,272,DL,4,0,33
2317,705,277,DL,6,1,37
2318,960,163,DL,2,1,30
2318,810,96,DL,4,1,32
2318,960,163,DL,4,0,32
2318,810,96,DL,4,1,34
2320,345,113,DL,3,0,31
2320,345,113,DL,4,0,36
2320,350,115,DL,2,0,37
2321,1050,73,DL,3,0,32
2322,840,90,DL,5,0,34
2322,605,98,DL,5,0,38
2323,720,265,DL,7,0,32
2323,725,265,DL,4,1,34
2324,515,117,DL,2,0,33
2324,510,117,DL,1,1,34
2324,510,117,DL,5,0,35
2324,515,117,DL,3,0,36
2324,510,117,DL,1,0,38
2325,900,126,DL,5,0,36
2325,900,123,DL,2,0,39
2325,900,126,DL,7,0,40
2326,530,115,DL,5,0,31
2326,545,115,DL,4,0,37
2327,1147,118,DL,7,1,40
2328,500,164,DL,2,0,39
2329,1310,336,DL,4,0,34
2329,1310,336,DL,4,1,34
2329,1310,332,DL,6,1,35
2329,1310,336,DL,5,1,35
2330,655,127,DL,4,0,32
2331,1079,130,DL,6,1,30
2332,470,117,DL,7,0,39
2333,903,81,DL,5,1,31
2333,1030,184,DL,3,1,33
2333,1030,184,DL,7,1,34
2333,903,81,DL,2,1,35
2333,1030,184,DL,6,1,35
2333,1030,184,DL,7,1,36
2333,903,81,DL,2,1,37
2334,777,111,DL,6,1,31
2335,887,69,DL,6,1,31
2336,955,210,DL,4,0,30
2336,1180,70,DL,5,0,31
2336,955,210,DL,3,0,33
2336,1180,72,DL,1,0,35
2336,1180,75,DL,2,1,36
2336,1180,70,DL,5,1,39
2337,445,100,DL,6,0,36
2338,740,99,DL,6,0,30
2338,740,104,DL,1,1,30
2338,740,104,DL,6,1,34
2338,740,104,DL,1,0,38
2339,720,120,DL,3,0,30
2339,720,120,DL,1,0,31
2340,1350,330,DL,3,1,40
2341,1175,71,DL,1,0,33
2341,1175,71,DL,4,0,39
2342,1295,133,DL,6,0,30
2342,1295,133,DL,7,0,31
2342,1295,134,DL,4,0,32
2342,1295,129,DL,7,0,37
2343,630,145,DL,2,0,34
2343,630,145,DL,1,0,39
2343,630,146,DL,7,0,40
2344,10,215,DL,6,0,37
2345,555,269,DL,4,1,34
2345,555,269,DL,3,0,34
2345,555,269,DL,4,1,37
2345,555,269,DL,7,1,39
2346,380,279,DL,4,0,34
2346,380,279,DL,5,0,39
2347,865,107,DL,6,1,40
2348,975,156,DL,3,0,31
2348,975,156,DL,7,1,37
2348,480,67,DL,1,0,39
2349,905,319,DL,3,1,30
2349,905,319,DL,7,1,32
2349,895,325,DL,5,0,39
2349,905,320,DL,6,0,39
2349,895,325,DL,2,1,40
2350,722,278,DL,6,1,33
2350,726,274,DL,5,0,39
2352,878,112,DL,4,1,33
2352,886,113,DL,3,0,34
2352,886,113,DL,2,0,37
2353,1055,183,DL,5,0,30
2353,1065,187,DL,4,1,31
2353,1065,187,DL,4,1,34
2353,1065,187,DL,7,0,35
2354,1435,255,DL,1,1,40
2355,1215,309,DL,2,1,32
2355,1215,309,DL,4,1,36
2356,975,113,DL,4,1,38
2356,355,125,DL,5,0,39
2357,1050,159,DL,2,0,36
2358,1175,204,DL,5,1,36
2359,360,102,DL,7,0,31
2361,540,145,DL,4,0,37
2361,540,145,DL,6,0,39
2362,970,320,DL,3,1,30
2362,970,320,DL,4,1,34
2362,960,318,DL,4,1,35
2362,960,318,DL,7,1,39
2362,960,318,DL,3,0,39
2363,1020,394,DL,3,1,40
2364,845,325,DL,5,1,34
2364,845,325,DL,6,0,34
2364,845,325,DL,5,1,36
2364,845,325,DL,3,1,36
2364,845,325,DL,1,1,38
2365,525,350,DL,7,1,30
2365,525,350,DL,6,1,31
2365,525,350,DL,4,1,35
2366,430,143,DL,5,1,30
2366,450,151,DL,2,0,35
2367,502,290,DL,5,0,32
2367,502,290,DL,5,0,35
2367,502,290,DL,7,1,38
2368,715,284,DL,5,1,32
2369,780,87,DL,1,1,30
2369,780,87,DL,1,0,36
2370,1079,190,DL,5,1,35
2371,1300,240,DL,2,1,31
2372,985,98,DL,1,0,32
2372,989,95,DL,3,1,34
2372,989,95,DL,7,0,35
2372,985,98,DL,7,0,37
2373,600,122,DL,7,1,33
2374,915,154,DL,6,1,31
2374,1058,151,DL,3,0,38
2374,1058,151,DL,5,0,38
2375,670,127,DL,1,0,33
2376,470,220,DL,2,1,33
2376,470,220,DL,1,1,33
2376,470,220,DL,7,0,34
2376,900,77,DL,3,1,40
2378,785,115,DL,7,0,37
2378,785,115,DL,6,0,38
2379,425,94,DL,4,0,35
2379,431,89,DL,5,0,37
2379,431,89,DL,7,0,39
2380,756,94,DL,3,1,32
2380,756,94,DL,7,0,38
2380,756,94,DL,1,1,38
2380,637,75,DL,5,0,39
2381,420,130,DL,6,1,36
2381,420,130,DL,4,1,36
2381,657,102,DL,3,0,36
2381,662,103,DL,6,0,36
2381,662,103,DL,2,0,36
2382,1140,180,DL,5,0,32
2382,1147,178,DL,7,0,34
2383,730,70,DL,5,0,37
2383,730,70,DL,7,0,40
2384,610,261,DL,7,1,31
2384,380,103,DL,7,0,33
2384,380,103,DL,7,1,34
2384,380,103,DL,1,0,35
2384,380,103,DL,5,0,35
2384,610,261,DL,6,0,38
2385,365,145,DL,3,1,38
2386,1000,140,DL,5,0,34
2386,1000,141,DL,5,0,34
2387,350,129,DL,6,0,34
2387,342,136,DL,1,0,35
2387,342,136,DL,5,0,36
2389,505,132,DL,2,1,32
2389,505,132,DL,3,1,33
2391,910,92,DL,4,1,32
2392,742,187,DL,5,1,31
2392,742,187,DL,5,1,35
2392,742,187,DL,4,1,35
2392,742,187,DL,6,0,35
2392,742,187,DL,6,0,36
2393,730,122,DL,1,1,32
2393,725,126,DL,6,0,34
2393,730,122,DL,6,0,34
2393,730,122,DL,5,0,36
2394,1065,126,DL,5,0,34
2395,684,176,DL,5,0,31
2395,684,169,DL,4,0,32
2395,684,169,DL,7,1,33
2395,684,169,DL,1,0,36
2395,684,169,DL,7,0,36
2395,684,169,DL,2,0,37
2395,684,176,DL,1,0,37
2398,945,220,DL,4,0,31
2398,940,221,DL,4,0,32
2398,945,220,DL,2,0,38
2399,758,92,DL,3,0,34
2399,758,92,DL,3,0,35
2400,1065,153,DL,2,1,31
2400,1065,153,DL,6,1,34
2400,1070,152,DL,1,1,34
2401,1201,104,DL,5,1,31
2401,1201,104,DL,5,1,31
2401,1201,104,DL,1,1,35
2401,1201,104,DL,7,1,40
2402,1070,188,DL,5,0,33
2402,1068,187,DL,5,0,35
2402,1060,187,DL,6,0,36
2402,1068,187,DL,1,0,38
2403,620,191,DL,5,1,30
2403,625,190,DL,7,1,33
2403,620,191,DL,2,1,36
2404,615,110,DL,7,1,31
2405,350,115,DL,3,0,30
2405,525,86,DL,3,1,34
2406,725,229,DL,7,1,35
2406,1170,94,DL,2,1,38
2406,725,229,DL,1,1,39
